"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","UNEMP","TOT","PC_LF","M","2007-10",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2007-11",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2007-12",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2008-01",3,
"KOR","UNEMP","TOT","PC_LF","M","2008-02",3,
"KOR","UNEMP","TOT","PC_LF","M","2008-03",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2008-04",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2008-05",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2008-06",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2008-07",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2008-08",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2008-09",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2008-10",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2008-11",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2008-12",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2009-01",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2009-02",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2009-03",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2009-04",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2009-05",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2009-06",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2009-07",3.8,
"KOR","UNEMP","TOT","PC_LF","M","2009-08",3.8,
"KOR","UNEMP","TOT","PC_LF","M","2009-09",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2009-10",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2009-11",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2009-12",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2010-01",4.7,
"KOR","UNEMP","TOT","PC_LF","M","2010-02",4.2,
"KOR","UNEMP","TOT","PC_LF","M","2010-03",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2010-04",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2010-05",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2010-06",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2010-07",3.8,
"KOR","UNEMP","TOT","PC_LF","M","2010-08",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2010-09",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2010-10",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2010-11",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2010-12",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2011-01",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2011-02",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2011-03",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2011-04",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2011-05",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2011-06",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2011-07",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2011-08",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2011-09",3.3,
"KOR","UNEMP","TOT","PC_LF","M","2011-10",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2011-11",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2011-12",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2012-01",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2012-02",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2012-03",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2012-04",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2012-05",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2012-06",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2012-07",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2012-08",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2012-09",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2012-10",3,
"KOR","UNEMP","TOT","PC_LF","M","2012-11",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2012-12",3,
"KOR","UNEMP","TOT","PC_LF","M","2013-01",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-02",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2013-03",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-04",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-05",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-06",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-07",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2013-08",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2013-09",3,
"KOR","UNEMP","TOT","PC_LF","M","2013-10",3,
"KOR","UNEMP","TOT","PC_LF","M","2013-11",3,
"KOR","UNEMP","TOT","PC_LF","M","2013-12",3.1,
"KOR","UNEMP","TOT","PC_LF","M","2014-01",3.2,
"KOR","UNEMP","TOT","PC_LF","M","2014-02",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2014-03",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2014-04",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2014-05",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2014-06",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2014-07",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2014-08",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2014-09",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2014-10",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2014-11",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2014-12",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2015-01",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2015-02",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2015-03",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2015-04",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2015-05",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2015-06",3.9,
"KOR","UNEMP","TOT","PC_LF","M","2015-07",3.7,
"KOR","UNEMP","TOT","PC_LF","M","2015-08",3.6,
"KOR","UNEMP","TOT","PC_LF","M","2015-09",3.5,
"KOR","UNEMP","TOT","PC_LF","M","2015-10",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2015-11",3.4,
"KOR","UNEMP","TOT","PC_LF","M","2015-12",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1987-01",4.5,
"MEX","UNEMP","TOT","PC_LF","M","1987-02",4.7,
"MEX","UNEMP","TOT","PC_LF","M","1987-03",4.2,
"MEX","UNEMP","TOT","PC_LF","M","1987-04",4.4,
"MEX","UNEMP","TOT","PC_LF","M","1987-05",3.9,
"MEX","UNEMP","TOT","PC_LF","M","1987-06",3.9,
"MEX","UNEMP","TOT","PC_LF","M","1987-07",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1987-08",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1987-09",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1987-10",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1987-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1987-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1988-01",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-02",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1988-03",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-04",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-05",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1988-06",3.8,
"MEX","UNEMP","TOT","PC_LF","M","1988-07",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1988-08",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-09",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-10",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1988-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1988-12",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1989-01",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1989-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-03",3,
"MEX","UNEMP","TOT","PC_LF","M","1989-04",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1989-05",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-06",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1989-07",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1989-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1989-09",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1989-10",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1989-11",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1989-12",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1990-01",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-02",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-03",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1990-04",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1990-05",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1990-06",3,
"MEX","UNEMP","TOT","PC_LF","M","1990-07",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1990-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1990-09",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1990-10",3,
"MEX","UNEMP","TOT","PC_LF","M","1990-11",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1990-12",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-01",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1991-02",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-03",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-04",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1991-05",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1991-06",2.2,
"MEX","UNEMP","TOT","PC_LF","M","1991-07",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1991-08",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1991-09",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1991-10",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-11",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1991-12",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-01",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1992-03",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1992-04",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1992-05",2.9,
"MEX","UNEMP","TOT","PC_LF","M","1992-06",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-07",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1992-08",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1992-09",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1992-10",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1992-11",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1992-12",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1993-01",3,
"MEX","UNEMP","TOT","PC_LF","M","1993-02",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-03",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-04",3,
"MEX","UNEMP","TOT","PC_LF","M","1993-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1993-06",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1993-07",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1993-08",4,
"MEX","UNEMP","TOT","PC_LF","M","1993-09",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1993-10",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1993-11",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1993-12",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-01",3.7,
"MEX","UNEMP","TOT","PC_LF","M","1994-02",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-03",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1994-04",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1994-06",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1994-07",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1994-08",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-09",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1994-10",3.9,
"MEX","UNEMP","TOT","PC_LF","M","1994-11",4.1,
"MEX","UNEMP","TOT","PC_LF","M","1994-12",4,
"MEX","UNEMP","TOT","PC_LF","M","1995-01",4.4,
"MEX","UNEMP","TOT","PC_LF","M","1995-02",5.1,
"MEX","UNEMP","TOT","PC_LF","M","1995-03",5.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-04",6.1,
"MEX","UNEMP","TOT","PC_LF","M","1995-05",6.5,
"MEX","UNEMP","TOT","PC_LF","M","1995-06",6.7,
"MEX","UNEMP","TOT","PC_LF","M","1995-07",6.8,
"MEX","UNEMP","TOT","PC_LF","M","1995-08",7.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-09",6.7,
"MEX","UNEMP","TOT","PC_LF","M","1995-10",6.6,
"MEX","UNEMP","TOT","PC_LF","M","1995-11",6.4,
"MEX","UNEMP","TOT","PC_LF","M","1995-12",6.6,
"MEX","UNEMP","TOT","PC_LF","M","1996-01",6.2,
"MEX","UNEMP","TOT","PC_LF","M","1996-02",6.1,
"MEX","UNEMP","TOT","PC_LF","M","1996-03",5.8,
"MEX","UNEMP","TOT","PC_LF","M","1996-04",5.8,
"MEX","UNEMP","TOT","PC_LF","M","1996-05",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-06",5.6,
"MEX","UNEMP","TOT","PC_LF","M","1996-07",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-08",5.3,
"MEX","UNEMP","TOT","PC_LF","M","1996-09",5.4,
"MEX","UNEMP","TOT","PC_LF","M","1996-10",5,
"MEX","UNEMP","TOT","PC_LF","M","1996-11",5.1,
"MEX","UNEMP","TOT","PC_LF","M","1996-12",4.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-01",4.3,
"MEX","UNEMP","TOT","PC_LF","M","1997-02",3.8,
"MEX","UNEMP","TOT","PC_LF","M","1997-03",4.1,
"MEX","UNEMP","TOT","PC_LF","M","1997-04",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-05",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-06",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1997-07",4,
"MEX","UNEMP","TOT","PC_LF","M","1997-08",3.6,
"MEX","UNEMP","TOT","PC_LF","M","1997-09",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-10",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1997-11",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1997-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-01",3.5,
"MEX","UNEMP","TOT","PC_LF","M","1998-02",3.4,
"MEX","UNEMP","TOT","PC_LF","M","1998-03",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-04",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-05",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-06",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-07",3.3,
"MEX","UNEMP","TOT","PC_LF","M","1998-08",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-09",3.2,
"MEX","UNEMP","TOT","PC_LF","M","1998-10",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1998-11",3,
"MEX","UNEMP","TOT","PC_LF","M","1998-12",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1999-01",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1999-02",3.1,
"MEX","UNEMP","TOT","PC_LF","M","1999-03",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1999-04",2.8,
"MEX","UNEMP","TOT","PC_LF","M","1999-05",2.6,
"MEX","UNEMP","TOT","PC_LF","M","1999-06",2.7,
"MEX","UNEMP","TOT","PC_LF","M","1999-07",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-08",2.5,
"MEX","UNEMP","TOT","PC_LF","M","1999-09",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-10",2.4,
"MEX","UNEMP","TOT","PC_LF","M","1999-11",2.3,
"MEX","UNEMP","TOT","PC_LF","M","1999-12",2.4,
"MEX","UNEMP","TOT","PC_LF","M","2000-01",2.3,
"MEX","UNEMP","TOT","PC_LF","M","2000-02",2.1,
"MEX","UNEMP","TOT","PC_LF","M","2000-03",2.2,"B"
"MEX","UNEMP","TOT","PC_LF","M","2000-04",2.805118,
"MEX","UNEMP","TOT","PC_LF","M","2000-05",2.7323,
"MEX","UNEMP","TOT","PC_LF","M","2000-06",2.731109,
"MEX","UNEMP","TOT","PC_LF","M","2000-07",2.46353,
"MEX","UNEMP","TOT","PC_LF","M","2000-08",2.74044,
"MEX","UNEMP","TOT","PC_LF","M","2000-09",2.633065,
"MEX","UNEMP","TOT","PC_LF","M","2000-10",2.501099,
"MEX","UNEMP","TOT","PC_LF","M","2000-11",2.27271,
"MEX","UNEMP","TOT","PC_LF","M","2000-12",2.5618,
"MEX","UNEMP","TOT","PC_LF","M","2001-01",2.581363,
"MEX","UNEMP","TOT","PC_LF","M","2001-02",3.15441,
"MEX","UNEMP","TOT","PC_LF","M","2001-03",2.6764,
"MEX","UNEMP","TOT","PC_LF","M","2001-04",2.715206,
"MEX","UNEMP","TOT","PC_LF","M","2001-05",2.789401,
"MEX","UNEMP","TOT","PC_LF","M","2001-06",2.745253,
"MEX","UNEMP","TOT","PC_LF","M","2001-07",2.827205,
"MEX","UNEMP","TOT","PC_LF","M","2001-08",2.316145,
"MEX","UNEMP","TOT","PC_LF","M","2001-09",2.515802,
"MEX","UNEMP","TOT","PC_LF","M","2001-10",2.877352,
"MEX","UNEMP","TOT","PC_LF","M","2001-11",2.89431,
"MEX","UNEMP","TOT","PC_LF","M","2001-12",3.101691,
"MEX","UNEMP","TOT","PC_LF","M","2002-01",3.40313,
"MEX","UNEMP","TOT","PC_LF","M","2002-02",2.990335,
"MEX","UNEMP","TOT","PC_LF","M","2002-03",3.034803,
"MEX","UNEMP","TOT","PC_LF","M","2002-04",3.064139,
"MEX","UNEMP","TOT","PC_LF","M","2002-05",3.138251,
"MEX","UNEMP","TOT","PC_LF","M","2002-06",3.048213,
"MEX","UNEMP","TOT","PC_LF","M","2002-07",2.913656,
"MEX","UNEMP","TOT","PC_LF","M","2002-08",2.787041,
"MEX","UNEMP","TOT","PC_LF","M","2002-09",2.896526,
"MEX","UNEMP","TOT","PC_LF","M","2002-10",2.804321,
"MEX","UNEMP","TOT","PC_LF","M","2002-11",2.918282,
"MEX","UNEMP","TOT","PC_LF","M","2002-12",2.736636,
"MEX","UNEMP","TOT","PC_LF","M","2003-01",2.918024,
"MEX","UNEMP","TOT","PC_LF","M","2003-02",2.952158,
"MEX","UNEMP","TOT","PC_LF","M","2003-03",3.131883,
"MEX","UNEMP","TOT","PC_LF","M","2003-04",3.100215,
"MEX","UNEMP","TOT","PC_LF","M","2003-05",3.199423,
"MEX","UNEMP","TOT","PC_LF","M","2003-06",3.277076,
"MEX","UNEMP","TOT","PC_LF","M","2003-07",3.582555,
"MEX","UNEMP","TOT","PC_LF","M","2003-08",3.674761,
"MEX","UNEMP","TOT","PC_LF","M","2003-09",3.825547,
"MEX","UNEMP","TOT","PC_LF","M","2003-10",3.777958,
"MEX","UNEMP","TOT","PC_LF","M","2003-11",3.951591,
"MEX","UNEMP","TOT","PC_LF","M","2003-12",3.406973,
"MEX","UNEMP","TOT","PC_LF","M","2004-01",3.799583,
"MEX","UNEMP","TOT","PC_LF","M","2004-02",4.027035,
"MEX","UNEMP","TOT","PC_LF","M","2004-03",3.926104,
"MEX","UNEMP","TOT","PC_LF","M","2004-04",3.995207,
"MEX","UNEMP","TOT","PC_LF","M","2004-05",3.890377,
"MEX","UNEMP","TOT","PC_LF","M","2004-06",3.96981,
"MEX","UNEMP","TOT","PC_LF","M","2004-07",3.799521,
"MEX","UNEMP","TOT","PC_LF","M","2004-08",4.005783,
"MEX","UNEMP","TOT","PC_LF","M","2004-09",3.848535,
"MEX","UNEMP","TOT","PC_LF","M","2004-10",3.903794,
"MEX","UNEMP","TOT","PC_LF","M","2004-11",3.817094,
"MEX","UNEMP","TOT","PC_LF","M","2004-12",4.034063,
"MEX","UNEMP","TOT","PC_LF","M","2005-01",3.975158,
"MEX","UNEMP","TOT","PC_LF","M","2005-02",3.703033,
"MEX","UNEMP","TOT","PC_LF","M","2005-03",3.591992,
"MEX","UNEMP","TOT","PC_LF","M","2005-04",3.818534,
"MEX","UNEMP","TOT","PC_LF","M","2005-05",3.752531,
"MEX","UNEMP","TOT","PC_LF","M","2005-06",3.944258,
"MEX","UNEMP","TOT","PC_LF","M","2005-07",3.782412,
"MEX","UNEMP","TOT","PC_LF","M","2005-08",3.333088,
"MEX","UNEMP","TOT","PC_LF","M","2005-09",3.426018,
"MEX","UNEMP","TOT","PC_LF","M","2005-10",3.411103,
"MEX","UNEMP","TOT","PC_LF","M","2005-11",3.204231,
"MEX","UNEMP","TOT","PC_LF","M","2005-12",3.19521,
"MEX","UNEMP","TOT","PC_LF","M","2006-01",3.338046,
"MEX","UNEMP","TOT","PC_LF","M","2006-02",3.594904,
"MEX","UNEMP","TOT","PC_LF","M","2006-03",3.456815,
"MEX","UNEMP","TOT","PC_LF","M","2006-04",3.403484,
"MEX","UNEMP","TOT","PC_LF","M","2006-05",3.279408,
"MEX","UNEMP","TOT","PC_LF","M","2006-06",3.595111,
"MEX","UNEMP","TOT","PC_LF","M","2006-07",3.641483,
"MEX","UNEMP","TOT","PC_LF","M","2006-08",3.676973,
"MEX","UNEMP","TOT","PC_LF","M","2006-09",3.721912,
"MEX","UNEMP","TOT","PC_LF","M","2006-10",3.703098,
"MEX","UNEMP","TOT","PC_LF","M","2006-11",3.825849,
"MEX","UNEMP","TOT","PC_LF","M","2006-12",3.878354,
"MEX","UNEMP","TOT","PC_LF","M","2007-01",3.743093,
"MEX","UNEMP","TOT","PC_LF","M","2007-02",3.877752,
"MEX","UNEMP","TOT","PC_LF","M","2007-03",4.088524,
"MEX","UNEMP","TOT","PC_LF","M","2007-04",3.691625,
"MEX","UNEMP","TOT","PC_LF","M","2007-05",3.632856,
"MEX","UNEMP","TOT","PC_LF","M","2007-06",3.511337,
"MEX","UNEMP","TOT","PC_LF","M","2007-07",3.626812,
"MEX","UNEMP","TOT","PC_LF","M","2007-08",3.611686,
"MEX","UNEMP","TOT","PC_LF","M","2007-09",3.622642,
"MEX","UNEMP","TOT","PC_LF","M","2007-10",3.732736,
"MEX","UNEMP","TOT","PC_LF","M","2007-11",3.681421,
"MEX","UNEMP","TOT","PC_LF","M","2007-12",3.762841,
"MEX","UNEMP","TOT","PC_LF","M","2008-01",3.834737,
"MEX","UNEMP","TOT","PC_LF","M","2008-02",3.762437,
"MEX","UNEMP","TOT","PC_LF","M","2008-03",3.959803,
"MEX","UNEMP","TOT","PC_LF","M","2008-04",3.697944,
"MEX","UNEMP","TOT","PC_LF","M","2008-05",3.573048,
"MEX","UNEMP","TOT","PC_LF","M","2008-06",3.801407,
"MEX","UNEMP","TOT","PC_LF","M","2008-07",3.826238,
"MEX","UNEMP","TOT","PC_LF","M","2008-08",3.84637,
"MEX","UNEMP","TOT","PC_LF","M","2008-09",3.959694,
"MEX","UNEMP","TOT","PC_LF","M","2008-10",3.908651,
"MEX","UNEMP","TOT","PC_LF","M","2008-11",4.708126,
"MEX","UNEMP","TOT","PC_LF","M","2008-12",4.778192,
"MEX","UNEMP","TOT","PC_LF","M","2009-01",4.776784,
"MEX","UNEMP","TOT","PC_LF","M","2009-02",5.103218,
"MEX","UNEMP","TOT","PC_LF","M","2009-03",5.06482,
"MEX","UNEMP","TOT","PC_LF","M","2009-04",5.363848,
"MEX","UNEMP","TOT","PC_LF","M","2009-05",5.73024,
"MEX","UNEMP","TOT","PC_LF","M","2009-06",5.478347,
"MEX","UNEMP","TOT","PC_LF","M","2009-07",5.703154,
"MEX","UNEMP","TOT","PC_LF","M","2009-08",5.838473,
"MEX","UNEMP","TOT","PC_LF","M","2009-09",5.966423,
"MEX","UNEMP","TOT","PC_LF","M","2009-10",5.681849,
"MEX","UNEMP","TOT","PC_LF","M","2009-11",5.464932,
"MEX","UNEMP","TOT","PC_LF","M","2009-12",5.298382,"B"
"USA","UNEMP","TOT","PC_LF","M","1955-01",4.9,
"USA","UNEMP","TOT","PC_LF","M","1955-02",4.7,
"USA","UNEMP","TOT","PC_LF","M","1955-03",4.6,
"USA","UNEMP","TOT","PC_LF","M","1955-04",4.7,
"USA","UNEMP","TOT","PC_LF","M","1955-05",4.3,
"USA","UNEMP","TOT","PC_LF","M","1955-06",4.2,
"USA","UNEMP","TOT","PC_LF","M","1955-07",4,
"USA","UNEMP","TOT","PC_LF","M","1955-08",4.2,
"USA","UNEMP","TOT","PC_LF","M","1955-09",4.1,
"USA","UNEMP","TOT","PC_LF","M","1955-10",4.3,
"USA","UNEMP","TOT","PC_LF","M","1955-11",4.2,
"USA","UNEMP","TOT","PC_LF","M","1955-12",4.2,
"USA","UNEMP","TOT","PC_LF","M","1956-01",4,
"USA","UNEMP","TOT","PC_LF","M","1956-02",3.9,
"USA","UNEMP","TOT","PC_LF","M","1956-03",4.2,
"USA","UNEMP","TOT","PC_LF","M","1956-04",4,
"USA","UNEMP","TOT","PC_LF","M","1956-05",4.3,
"USA","UNEMP","TOT","PC_LF","M","1956-06",4.3,
"USA","UNEMP","TOT","PC_LF","M","1956-07",4.4,
"USA","UNEMP","TOT","PC_LF","M","1956-08",4.1,
"USA","UNEMP","TOT","PC_LF","M","1956-09",3.9,
"USA","UNEMP","TOT","PC_LF","M","1956-10",3.9,
"USA","UNEMP","TOT","PC_LF","M","1956-11",4.3,
"USA","UNEMP","TOT","PC_LF","M","1956-12",4.2,
"USA","UNEMP","TOT","PC_LF","M","1957-01",4.2,
"USA","UNEMP","TOT","PC_LF","M","1957-02",3.9,
"USA","UNEMP","TOT","PC_LF","M","1957-03",3.7,
"USA","UNEMP","TOT","PC_LF","M","1957-04",3.9,
"USA","UNEMP","TOT","PC_LF","M","1957-05",4.1,
"USA","UNEMP","TOT","PC_LF","M","1957-06",4.3,
"USA","UNEMP","TOT","PC_LF","M","1957-07",4.2,
"USA","UNEMP","TOT","PC_LF","M","1957-08",4.1,
"USA","UNEMP","TOT","PC_LF","M","1957-09",4.4,
"USA","UNEMP","TOT","PC_LF","M","1957-10",4.5,
"USA","UNEMP","TOT","PC_LF","M","1957-11",5.1,
"USA","UNEMP","TOT","PC_LF","M","1957-12",5.2,
"USA","UNEMP","TOT","PC_LF","M","1958-01",5.8,
"USA","UNEMP","TOT","PC_LF","M","1958-02",6.4,
"USA","UNEMP","TOT","PC_LF","M","1958-03",6.7,
"USA","UNEMP","TOT","PC_LF","M","1958-04",7.4,
"USA","UNEMP","TOT","PC_LF","M","1958-05",7.4,
"USA","UNEMP","TOT","PC_LF","M","1958-06",7.3,
"USA","UNEMP","TOT","PC_LF","M","1958-07",7.5,
"USA","UNEMP","TOT","PC_LF","M","1958-08",7.4,
"USA","UNEMP","TOT","PC_LF","M","1958-09",7.1,
"USA","UNEMP","TOT","PC_LF","M","1958-10",6.7,
